incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC001339,TRESPASSING,NORTH,Maplewood,PA,7636 Washington Ave,44.88346,-78.848446,2020-06-13 14:41:31,OFF0129,Michelle,Thompson,1188,SUS00771,Susan,Young,36,female,hispanic,VIC00294,James,Jones,78.0,Unknown,953-252-4677,Gun,2,Pending,N/A,3,43279.53,No,Incident at 7636 Washington Ave. Officer responded at scene.
INC000108,Narcotics,East,Oakdale,GA,3727 River Rd,30.528299,-114.057044,,OFF0085,Joseph,Thompson,3158,SUS00212,Charles,Thompson,218,m,Asian,VIC00884,Daniel,Allen,77,Other,640-888-3378,firearm,MEDIUM,Closed,Dismissed,4,47430.08,No,
INC002285,Cyber Crime,west,Fairview,NC,674 Sunset Blvd,40.576811,-106.61179,2023-12-09 15:31:26,OFF0022,John,Flores,4120,SUS00158,James,Green,60,Other,Other,VIC00433,Richard,Davis,47.0,Unknown,736-937-1846,hands,4,Closed,Arres Made,0,-36057.62,NO,
INC004306,ROBBERY,North  ,Riverside,NC,8280 Sunset Blvd,32.627435,-111.360109,,OFF0093,Patricia,Thomas,1347,SUS00516,Linda,Brown,59,Male,N/A,VIC00270,Daniel,Hill,178,N/A,728-493-1138,Hands/Feet,3,Pendng,Arrest Made,0,,No,Incident at 8280 Sunset Blvd. Officer responded at scene.
INC004715,Cybercrime,West,Maplewood,PA,1967 River Rd,43.75175,-72.961605,2018-11-27 08:19:00,OFF0035,Barbara,Lee,9587,,,,,,,VIC00319,Jessica,Walker,77,Male,457-121-3831,hands,4,Open,No Arrest,0,47930.14,1,Incident at 1967 River Rd. Officer responded at scene.
INC003592,Drug Offense,SOUTHEAST,Riverside,IL,4259 Main St,44.250697,-98.080888,2022-10-10 12:22:21,OFF0042,Donna,Smith,1098,SUS00111,Thomas,Scott,,m,asian,VIC00386,Matthew,Jones,36,Other,726-721-5803,N/A,Medium,closed,N/A,1,38886.0,no,Incident at 4259 Main St. Officer responded at scene.
INC001787,SA, Midtown,Maplewood,NY,6210 Elm Blvd,25.790268,-97.167032,2018-10-31 20:36:21,OFF0029,JOHN,Flores,5201,SUS00191,Emily,Scott,50,Female,asian,VIC00235,Matthew,Walker,67,Other,986-885-7224,Knife,1,N/A,Case Dismissed,5,15155.66,no,Incident at 6210 Elm Blvd. Officer responded at scene.
INC002301,THEFT, West,Oakdale,OH,5866 Maple Dr,132.5628,-121.264151,2021-05-06 17:48:05,OFF0025,John,Jackson,4892,SUS00576,Barbara,Nguyen,58,female,,VIC00816,Barbara,Brown,41,,201-975-3898,Gun,3,Resolved,Case Dismissed,3,34646.59,1,
INC000809,Drug Offence,south,Springfield,OH,7424 Park Rd,29.296191,-110.373943,07-08-2024,OFF0114,Michelle,Thompson,7305,SUS00304,Anthony,Anderson,23,F,Black,VIC00323,Joseph,Smith,54,,574-609-1137,Rifle,High,Resolved,arrest made,0,28106.46,True,Incident at 7424 Park Rd. Officer responded at scene.
INC001877,Arsen,Midtown  ,Springfield,TX,1322 Sunset Blvd,41.375313,-114.527418,2020-11-08 08:05:13,OFF0129,Thomas,Harris,4822,SUS00086,Ashley,Johnson,57,male,N/A,VIC00255,Robert,Miller,56,Other,896-829-6307,KNIFE,2,Under Investigation,Warning Issued,,,,
INC000072,DV,Cen,Oakdale,NC,1463 Park Rd,35.159482,-74.501494,2021-06-19 00:49:20,OFF0125,Matthew,Martin,7126,SUS00058,Jennifer,Williams,,N/A,asian,VIC00414,Michelle,Martin,82,Male,377-297-4288,Knife,Critical,Open,warning,0,45901.55,no,Incident at 1463 Park Rd. Officer responded at scene.
INC004922,sexual assault, Northwest,Riverside,GA,1230 Park Rd,25.066198,,2023-06-07 23:14:47,OFF0004,Matthew,Taylor,6665,SUS00282,Susan,Allen,33.0,F,BLACK,VIC00606,Anthony,Anderson,86,,389-801-3448,Knife,2,Resolved,warning,4.0,24748.0,False,Incident at 1230 Park Rd. Officer responded at scene.
INC002245,CYBER CRIME,NORTHWEST,Oakdale,TX,2608 Washington Ave,35.182217,-106.650294,03/01/2023 18:27,OFF0023,Sarah,Hill,7463,SUS00045,Michael,Taylor,65,M,Other,,,,,,,Hands/Feet,Medium,CLOSED,N/A,1,27279.18,False,
INC000949,Abduction,North,Maplewood,CA,5783 Main St,40.614362,-80.606867,2024-11-23 19:30:48,OFF0020,Susan,Walker,2599,SUS00636,Richard,Wright,57,,N/A,VIC00228,Mary,Walker,49,MALE,N/A,N/A,Medium,,No Arrest,2,31931.65,,Incident at 5783 Main St. Officer responded at scene.
INC001371,Fire Setting, Northwest,Oakdale,AZ,5838 Park Rd,40.834691,-74.408543,2018-01-02 16:45:58,OFF0071,Anthony,Scott,6134,SUS00769,David,Harris,53,female,Hispanic,VIC00509,Linda,White,37,MALE,N/A,Rifle,Critical,CLOSED,Warning Issued,2,15616.0,False,Incident at 5838 Park Rd. Officer responded at scene.
INC002866,fraud,Northwest  ,Oakdale,CA,7309 Park Rd,44.465785,-120.722846,,OFF0136,Mark,Taylor,3170,SUS00529,David,White,43,FEMALE,Black,VIC00227,Emily,Green,18,Other,(817) -70-1-2112,Knife,Med,,Dismissed,,,False,Incident at 7309 Park Rd. Officer responded at scene.
INC001624,Sex Assault,NORTH,Fairview,CA,9143 Elm Blvd,25.377337,-88.920491,2019-06-12 21:18:56,OFF0111,Emily,Hill,3169,SUS00469,Anthony,Hall,54,MALE,Hispanic,VIC00886,David,Miller,83,FEMALE,3938149024,Gun,MEDIUM,Pending,warning,2,2617.38,yes,Incident at 9143 Elm Blvd. Officer responded at scene.
INC001467,theft/larceny,northeast,Springfield,PA,1879 Main St,42.359243,-94.739169,2018-12-06 09:49:49,OFF0007,Donna,Torres,7321,SUS00780,Ashley,Allen,46,MALE,Unknown,VIC00659,Michael,Flores,27,male,762-502-4140,Unarmed,CRITICAL,Pending,NO ARREST,,14776.6,No,Incident at 1879 Main St. Officer responded at scene.
INC000385,THEFT,West,Oakdale,GA,4150 Park Rd,25.320723,-75.907281,2018-12-29 09:55:28,OFF0023,Richard,Thomas,8275,SUS00226,Nancy,Green,15,female,Unknown,VIC00343,Carol,Green,68,M,972-997-9897,,MEDIUM,Pendng,Arres Made,1,,False,Incident at 4150 Park Rd. Officer responded at scene.
INC002648,assault, West,Centerville,CA,8904 Washington Ave,35.536835,-74.271525,2020-07-02 07:52:14,OFF0076,Thomas,Hall,4401,,,,,,,VIC00123,Mark,Thomas,88,M,833-395-2403,KNIFE,1,Under Investigation,warning,5,12008.14,False,Incident at 8904 Washington Ave. Officer responded at scene.
INC000800,Homicide,SOUTHEAST,Springfield,CA,3284 Cedar Lane,33.20053,-94.550588,2022-04-16 06:16:33,OFF0071,Carol,Martin,7490,SUS00338,Sarah,Scott,28,MALE,Other,VIC00800,Richard,Thomas,58,Male,653-238-4590,Bat,high,,Arrest Made,2,42560.07,0,Incident at 3284 Cedar Lane. Officer responded at scene.
INC001695,Kidnapping,Eas,Riverside,TX,4345 Main St,45.211792,-117.518567,2020-08-30 10:47:15,OFF0137,Patricia,Thomas,9020,SUS00199,Linda,Lee,59,Unknown,hispanic,VIC00002,Barbara,Lee,76,male,527-517-4886,firearm,CRITICAL,CLOSED,Arrest Made,1,20284.08,False,Incident at 4345 Main St. Officer responded at scene.
INC000899,Fraudulent Activity,NORTHEAST,Centerville,PA,4983 Sunset Blvd,120.384,-78.103822,2024-07-19 13:05:35,OFF0102,    Susan    ,Wright,8503,SUS00198,Charles,Walker,45,MALE,Other,VIC00086,David,Smith,65,FEMALE,532-729-1344,None,Critical,Pending,Arrest Made,4,39171.06,1,Incident at 4983 Sunset Blvd. Officer responded at scene.
INC001879,Graffiti,central,Maplewood,AZ,8305 Elm Blvd,26.988887,-75.151361,2021-12-20 10:34:10,OFF0056,Karen,Torres,2888,SUS00291,James,Anderson,41,,N/A,VIC00318,Ashley,Hall,90,Other,N/A,hands,high,OPEN,Warning Issued,-4,,NO,Incident at 8305 Elm Blvd. Officer responded at scene.
INC000179,Stealing,Southwest  ,Riverside,IL,9752 Washington Ave,28.51437,-84.214292,03/10/2020 09:03,OFF0098,  Joseph  ,Moore,8431,SUS00291,Nancy,Harris,19,M,Hispanic,VIC00733,Robert,Green,-34,Male,213-982-9203,Rifle,CRITICAL,open,NO ARREST,3,48524.63,NO,Incident at 9752 Washington Ave. Officer responded at scene.
INC002655,BURGLARY,Midtown,Maplewood,FL,4899 Lincoln St,45.34359,-107.121527,2023-11-22 16:23:47,OFF0005,JOSEPH,Harris,1864,SUS00548,Joseph,Brown,38,M,,VIC00804,Anthony,Davis,,male,740-420-1431,Knife,Med,open,No Arrest,0,44035.19,NO,
INC001263,SA, West,Centerville,PA,8576 Sunset Blvd,40.635107,-102.064101,2022-12-18 08:02:42,OFF0105,Barbara,Hill,9184,SUS00112,Anthony,Williams,,MALE,white,VIC00994,Mary,Young,65.0,Female,848-688-8228,Rifle,Medium,Closed,warning,2,20958.6,no,Incident at 8576 Sunset Blvd. Officer responded at scene.
INC004898,Drugs,midtown,Maplewood,FL,1333 Washington Ave,35.267451,-113.257983,2019-12-08 16:10:34,OFF0129,Donna,Davis,7883,SUS00369,Mary,White,48,Female,N/A,VIC00527,Nancy,Young,81.0,Male,401-405-7748,Gun,1,N/A,No Arrest,5,45350.82,0,Incident at 1333 Washington Ave. Officer responded at scene.
INC001445,Homocide,Northeast,Oakdale,CA,9674 Cedar Lane,41.42795,-97.834318,2018-07-22 06:49:15,OFF0137,Donna,Martin,9471,SUS00014,Richard,Hall,54.0,,N/A,VIC00354,Linda,Williams,84,Female,987-382-3676,N/A,CRITICAL,Pending,Arrest Made,3,12644.58,True,Incident at 9674 Cedar Lane. Officer responded at scene.
INC000364,Drug Offense,southwest,Lakewood,OH,9503 Park Rd,43.986956,-100.85519,2022-08-13 20:39:15,OFF0140,Robert,Smith,9233,SUS00588,Matthew,Davis,32,FEMALE,BLACK,VIC00546,Linda,Lee,15,F,340-364-7474,Unarmed,High,Investgation,Dismissed,3,30097.12,No,Incident at 9503 Park Rd. Officer responded at scene.
INC003746,Cyber Crime,EAST,Fairview,FL,1 River Rd,39.52713,-71.692603,2018-02-11 12:32:21,OFF0147,Joseph,Martin,3710,,,,,,,VIC00491,Susan,Nguyen,68,Female,8881135839,blunt object,1,Resolved,Arres Made,4,38222.9,No,Incident at 1 River Rd. Officer responded at scene.
INC003684,Tresspassing,Southwest,Riverside,OH,7494 Sunset Blvd,28.893355,-81.071987,2018-09-19 17:42:57,OFF0078,Carol,Hall,8109,SUS00005,Charles,White,45,MALE,N/A,VIC00340,Daniel,Torres,,,803-621-3219,Pistol,Med,Investgation,Warning Issued,5,,True,Incident at 7494 Sunset Blvd. Officer responded at scene.
INC003353,domestic violence,south,Centerville,TX,9891 Washington Ave,36.822009,-80.417882,2024-05-14 02:02:54,OFF0146,Karen,Smith,8891,,,,,,,VIC00389,Jennifer,Torres,29,f,,Bat,CRITICAL,closed,Arres Made,3,14068.42,YES,Incident at 9891 Washington Ave. Officer responded at scene.
INC001323,  DWI  ,east,Springfield,OH,7467 Oak Ave,47.444068,-115.974839,2024-04-18 12:58:05,OFF0112,Jennifer,Lee,7298,SUS00689,Thomas,Walker,64,N/A,Hispanic,VIC00490,Jennifer,Martin,82,f,260-769-5350,firearm,high,under investigation,arrest made,5,-34310.76,YES,Incident at 7467 Oak Ave. Officer responded at scene.
INC004865,Cybercrime,south,Hillcrest,FL,4888 River Rd,39.488866,-79.819161,,OFF0107,Michael,Miller,9675,,,,,,,VIC00342,William,Torres,84,MALE,,Gun,low,OPEN,warning,4,9440.69,,Incident at 4888 River Rd. Officer responded at scene.
INC000346,Kidnaping,MIDTOWN,Oakdale,NY,3188 Washington Ave,47.090918,-73.963898,2018-11-17 07:53:17,OFF0088,Richard,Garcia,5271,SUS00082,Carol,Taylor,26,FEMALE,white,VIC00740,Sarah,Garcia,53,F,371-689-3815,Bat,Crit,Pending,Case Dismissed,2,26487.05,,Incident at 3188 Washington Ave. Officer responded at scene.
INC000012,Arsen,West  ,Hillcrest,IL,7141 Sunset Blvd,25.667571,,2023-10-12 00:29:21,OFF0104,Emily,Garcia,,SUS00131,Karen,Smith,73,F,,VIC00578,John,Walker,,Other,672-286-1823,hands,high,closed,Case Dismissed,3,,1,Incident at 7141 Sunset Blvd. Officer responded at scene.
INC004025,Murder,North  ,Springfield,IL,6740 Main St,42.355477,-70.537849,2019-06-11 09:17:06,OFF0006,SUSAN,Davis,7771,,,,,,,VIC00270,John,Hall,46,N/A,763-371-5011,KNIFE,MEDIUM,N/A,Arrest Made,2,41612.74,YES,Incident at 6740 Main St. Officer responded at scene.
INC004229,dui, South,Maplewood,PA,1998 Oak Ave,37.915664,-101.818092,2019-04-08 08:58:56,OFF0084,Daniel,Moore,3603,SUS00427,Robert,Nguyen,36,F,white,,,,,,,firearm,3,Open,No Arrest,,39458.31,no,Incident at 1998 Oak Ave. Officer responded at scene.
INC001681,VANDALISM,north,Centerville,IL,1531 Elm Blvd,,-113.895829,2018-01-19 11:51:47,OFF0085,Thomas,Young,3609,SUS00031,Sarah,Lee,68,Male,Unknown,VIC00268,Richard,Green,65,Female,(894) -85-8-5008,Bat,,CLOSED,NO ARREST,1,15340.44,True,Incident at 1531 Elm Blvd. Officer responded at scene.
INC001082,trespassing,Nor,Centerville,OH,4477 Park Rd,44.235915,-72.531851,2020-09-26 03:44:04,OFF0061,  Richard  ,Nguyen,5811,SUS00634,Patricia,Allen,,MALE,hispanic,VIC00739,Nancy,Walker,66,MALE,345-253-3632,None,1,open,,,36523.09,No,Incident at 4477 Park Rd. Officer responded at scene.
INC003034,Online Fraud, South,Fairview,PA,9763 Sunset Blvd,44.311283,-113.520893,2022-01-29 13:04:10,OFF0015,Nancy,Wright,2997,SUS00153,William,Green,45,M,N/A,VIC00082,William,Wilson,17,FEMALE,(733) -35-3-1557,Unarmed,4,Open,Case Dismissed,5,43546.14,yes,Incident at 9763 Sunset Blvd. Officer responded at scene.
INC000620,Graffiti,northwest,Centerville,NY,2807 Oak Ave,195.6995,-97.471433,2024-02-03 21:32:01,OFF0134,Thomas,Miller,2363,SUS00176,Linda,Allen,179,M,Other,VIC00558,Jennifer,Smith,70,Other,206-165-8359,Firearm,Med,OPEN,Warning Issued,4,23498.01,,
INC002922,kidnapping,North,Centerville,NY,8939 Sunset Blvd,43.76962,-114.709856,2024-03-09 12:10:31,OFF0061,Sarah,Wilson,1942,SUS00183,Barbara,Martin,23,female,Hispanic,VIC00004,Patricia,Allen,55,F,N/A,Pistol,CRITICAL,closed,No Arrest,,8899.61,,Incident at 8939 Sunset Blvd. Officer responded at scene.
INC004325,Drunk Driving,Southwest,Centerville,PA,536 Lincoln St,28.929979,-91.47773,2018-11-11 23:42:59,OFF0068,Barbara,Thompson,2842,SUS00280,Carol,Jones,45,Other,,VIC00093,Daniel,Anderson,27,Male,(957) -43-5-1030,Knife,low,,Case Dismissed,0,26881.17,0,Incident at 536 Lincoln St. Officer responded at scene.
INC004495,Fraud,Northeast  ,Lakewood,NY,8751 Washington Ave,35.495299,-115.97275,2024-10-31 07:09:30,OFF0032,Mark,White,6035,,,,,,,VIC00739,Robert,Wright,-19,female,,Hands/Feet,2,open,Arrest Made,5,24419.26,yes,Incident at 8751 Washington Ave. Officer responded at scene.
INC003679,Narcotics,South,Oakdale,GA,9020 Park Rd,28.218858,-77.61378,2023-07-09 08:25:19,OFF0018,Jessica,Flores,,SUS00333,Joseph,Flores,,Unknown,Other,VIC00452,Michael,Martin,72,Male,744-984-9372,None,high,Closed,Arres Made,1,17866.22,0,
INC002829,DV, South,Springfield,AZ,6812 Oak Ave,43.642931,,2021-07-18 11:18:04,OFF0130,Chris,Johnson,1977,,,,,,,VIC00944,Robert,Flores,,F,618-368-9022,N/A,3,,,4,7513.8.0,1,Incident at 6812 Oak Ave. Officer responded at scene.
INC001643,Domestic Violence,Sou,Oakdale,OH,1875 Washington Ave,45.451826,-76.160314,2024-07-30 05:35:19,OFF0066,James,Miller,7514,SUS00678,Emily,Wilson,-17,Other,,VIC00554,Jessica,Martin,72,f,,KNIFE,High,open,Warning Issued,0,908.62,no,Incident at 1875 Washington Ave. Officer responded at scene.
INC002172,Fraudulent Activity,southeast,Oakdale,NY,2797 Cedar Lane,41.374442,-71.780917,07/27/2019 00:47,OFF0004,Michael,Jackson,7294,,,,,,,VIC00533,John,Wright,64,,537-590-7916,firearm,2,under investigation,arrest made,3,37434.99,0,Incident at 2797 Cedar Lane. Officer responded at scene.
INC003654,Vandlism,Central  ,Maplewood,NC,729 Washington Ave,39.775097,-114.738907,11/17/2021 10:34,OFF0039,Matthew,Nguyen,8950,,,,,,,VIC00918,Mary,Johnson,14,f,601-499-7295,KNIFE,1,CLOSED,NO ARREST,4,44569.77,No,
INC000391,Online Fraud,Sou,Oakdale,IL,3615 Park Rd,37.873229,-80.140107,2019-02-21 06:06:59,OFF0073,Joseph,Garcia,6990,,,,,,,VIC00545,Linda,Wilson,35,f,235-928-4946,Blunt Object,Medium,,arrest made,5,26450.1,1,
INC003670,Breaking & Entering,East,Hillcrest,IL,9740 Elm Blvd,45.417249,-75.091975,2024-04-08 08:23:23,OFF0010,Nancy,Smith,2436,SUS00237,Thomas,Taylor,49,MALE,Unknown,VIC00166,Matthew,Walker,21,female,909-528-5177,blunt object,3,Open,Arrest Made,3,31251.37,yes,
INC001644,Theft ,Southwest,Lakewood,IL,2110 Main St,32.100897,-118.051616,2021-05-09 09:32:36,OFF0139,Ashley,Jones,1981,SUS00483,Ashley,Flores,53,Unknown,,VIC00651,Charles,Allen,,female,8441562972,firearm,high,open,Warning Issued,4,11417.61,,Incident at 2110 Main St. Officer responded at scene.
INC002709,Deception, South,Riverside,OH,5500 Washington Ave,42.792023,-112.713523,2022-03-05 17:11:56,OFF0131,  Nancy  ,Taylor,9517,SUS00458,Mark,Scott,72,M,,VIC00973,Barbara,Taylor,,F,,Pistol,Low,,arrest made,4.0,2546.43,NO,
INC000011,Domestc Violence, Southwest,Centerville,FL,7778 Sunset Blvd,,-109.143534,2023-06-05 03:28:58,OFF0071,Matthew,Scott,9540,SUS00497,William,White,19,N/A,Other,VIC00241,David,Flores,79,Female,341-254-4788,Bat,1,Under Investigation,Case Dismissed,0,20743.39,NO,Incident at 7778 Sunset Blvd. Officer responded at scene.
INC003953,Theft , East,Springfield,IL,1178 Maple Dr,35.692671,-93.526422,2024-08-29 20:54:39,OFF0106,Emily,Brown,1476,SUS00745,Barbara,Johnson,75,FEMALE,BLACK,VIC00852,Patricia,Wilson,12,F,997-212-9227,Knife,Med,,Case Dismissed,1,40202.95,NO,
INC001917,D.U.I.,Central,Lakewood,GA,438 Lincoln St,172.1383,-90.189655,2018-01-25 11:07:06,OFF0087,Ashley,Scott,6235,SUS00218,Mary,Walker,16,Unknown,Other,VIC00422,Thomas,Smith,45,Female,,,MEDIUM,Investgation,Case Dismissed,1,29621.71.0,,
INC000182,Drug Offence,SOUTHWEST,Fairview,OH,5165 Park Rd,,-87.415929,2021-03-21 18:12:39,OFF0015,Susan,Hill,6410,,,,,,,VIC00892,Emily,Nguyen,27,Male,816-225-9693,hands,1,Investgation,Case Dismissed,,22595.9,,Incident at 5165 Park Rd. Officer responded at scene.
INC000984,Drugs, Northeast,Lakewood,TX,8691 Lincoln St,32.292466,-93.87167,2024-11-16 07:19:30,OFF0103,Mark,Wilson,4558,SUS00197,Joseph,Wilson,37,male,,VIC00987,Mary,Garcia,39,FEMALE,,N/A,Medium,Investgation,N/A,2,,no,Incident at 8691 Lincoln St. Officer responded at scene.
INC003310,Deception,Nor,Hillcrest,GA,6611 River Rd,44.909632,-89.73331,2021-04-22 19:10:26,OFF0065,Nancy,Thompson,,SUS00450,Jennifer,Garcia,24,FEMALE,Asian,VIC00393,Chris,Taylor,33,Male,409-273-4281,Hands/Feet,Med,N/A,Case Dismissed,1,42758.4,yes,Incident at 6611 River Rd. Officer responded at scene.
INC004421,Drunk Driving,Nor,Hillcrest,OH,447 Park Rd,39.561276,-109.257164,2023-10-28 12:00:26,OFF0076,Carol,Jackson,6427,SUS00647,Sarah,Smith,67,m,white,VIC00073,Thomas,Davis,75,MALE,608-990-2233,Hands/Feet,Low,Pending,arrest made,2,41356.77,,Incident at 447 Park Rd. Officer responded at scene.
INC002063,Theft,central,Fairview,FL,7603 River Rd,39.221207,-91.698972,2024-07-23 09:45:25,OFF0083,Linda,Wright,5769,SUS00669,Mary,White,64,female,Other,VIC00230,Anthony,Walker,,Male,764-216-5272,Firearm,3,Closed,Dismissed,2,5498.66,True,Incident at 7603 River Rd. Officer responded at scene.
INC000849,Kidnapping,southeast,Springfield,NY,5209 Sunset Blvd,38.50402,-103.401884,2021-08-03 18:26:02,OFF0067,James,Smith,2042,,,,,,,VIC00794,Carol,Wright,50,female,332-899-7534,Knife,1,Pendng,warning,4,40995.24,yes,Incident at 5209 Sunset Blvd. Officer responded at scene.
INC001974,Sexual Assault,south,Riverside,GA,8830 Park Rd,30.233532,-103.743298,09/17/2022 20:08,OFF0071,Carol,Scott,3521,SUS00461,Linda,Thompson,246,F,Other,VIC00365,Richard,Jackson,24,female,N/A,Blunt Object,Critical,CLOSED,,,18051.58,True,Incident at 8830 Park Rd. Officer responded at scene.
INC002134,Murder, West,Lakewood,NY,2994 Maple Dr,,-113.290088,2024-08-17 08:48:25,OFF0130,Ashley,Miller,4941,SUS00095,Donna,Allen,33,male,White,VIC00089,Donna,Hill,82,Unknown,N/A,N/A,MEDIUM,Closed,warning,5,41832.03,NO,Incident at 2994 Maple Dr. Officer responded at scene.
INC004882,CYBER CRIME,central,Centerville,GA,4275 Lincoln St,45.027946,,2020-08-17 15:08:09,OFF0011,Chris,White,8288,SUS00288,Michelle,Nguyen,62,Unknown,Asian,VIC00262,Richard,Hall,84,,349-363-3119,Firearm,high,Pendng,arrest made,4,,No,Incident at 4275 Lincoln St. Officer responded at scene.
INC000056,Domestic Violence, Southeast,Hillcrest,PA,1678 Park Rd,31.847306,-70.035741,2021-10-29 06:28:27,OFF0068,Susan,Hill,,SUS00450,Patricia,Scott,66,male,Asian,VIC00831,Daniel,Anderson,88,,638-269-3281,KNIFE,3,Pending,Arrest Made,4,-17540.77,YES,Incident at 1678 Park Rd. Officer responded at scene.
INC000358,Robbery, Southwest,Hillcrest,TX,7362 River Rd,31.35191,-72.953099,2022-02-28 05:18:19,OFF0042,Jessica,Martin,1698,,,,,,,VIC00100,Ashley,Anderson,294,Female,351-706-1499,Hands/Feet,MEDIUM,,Arrest Made,3,4221.75,True,
INC003501,Drunk Driving,Midtown,Centerville,NY,9035 River Rd,47.180754,-119.451632,2020-01-17 22:06:54,OFF0059,Richard,Nguyen,4539,SUS00508,Jessica,Hall,24,male,Asian,VIC00036,Matthew,Wilson,74,f,211-135-5408,hands,1,Resolved,,2,13171.43,no,Incident at 9035 River Rd. Officer responded at scene.
INC004217,KIDNAPPING,East  ,Riverside,NY,1878 Elm Blvd,47.281909,-119.598255,2021-01-23 23:14:55,OFF0103,Michael,Martin,5707,,,,,,,VIC00307,Richard,Lee,163,Other,451-568-6693,firearm,2,under investigation,N/A,4,,0,Incident at 1878 Elm Blvd. Officer responded at scene.
INC001278,Dom. Violence,Central,Oakdale,NC,5450 Washington Ave,25.737717,-71.794694,2024-05-03 21:45:00,OFF0020,Thomas,Nguyen,6085,SUS00048,Sarah,Green,46,male,white,VIC00037,Patricia,Martin,77,female,801-571-5805,Blunt Object,high,Pending,Warning Issued,1,49156.22,NO,Incident at 5450 Washington Ave. Officer responded at scene.
INC004174,SA,NORTH,Riverside,OH,8572 River Rd,37.465094,-76.372179,2024-12-10 05:46:57,OFF0131,Robert,Young,2998,,,,,,,VIC00483,William,Thompson,,MALE,(653) -99-8-8477,Pistol,3,,Arrest Made,5,27505.04,,
INC000415,Trespassing,Southwest  ,Centerville,PA,1557 Main St,34.717315,-89.284217,2021-02-24 06:39:11,OFF0149,Jennifer,Smith,9818,,,,,,,VIC00670,Linda,Scott,19,Unknown,3305788284,N/A,Medium,CLOSED,Dismissed,5,5533.45,False,Incident at 1557 Main St. Officer responded at scene.
INC002433,DUII,South,Centerville,OH,176 Lincoln St,40.11454,-79.905023,2018-02-15 03:16:33,OFF0105,Anthony,Martin,7218,SUS00051,Robert,White,44,,Unknown,VIC00397,Mary,Young,14,m,263-350-7286,N/A,Med,N/A,Arrest Made,1,23709.31,YES,Incident at 176 Lincoln St. Officer responded at scene.
INC002817,Homocide,south,Riverside,PA,9048 Sunset Blvd,33.213041,-78.729266,2022-05-12 15:27:07,OFF0101,Matthew,Walker,8015,SUS00327,Robert,Wilson,29,female,Unknown,VIC00959,Linda,Jones,75,m,749-180-6930,,,Investgation,Warning Issued,1,8635.17,no,Incident at 9048 Sunset Blvd. Officer responded at scene.
INC002764,DWI,Southeast,Riverside,OH,7594 Sunset Blvd,43.71651,-88.807501,2024-03-27 19:09:57,OFF0045,Sarah,Jones,,SUS00018,Barbara,Hill,66,Unknown,Hispanic,VIC00060,Thomas,Jackson,19,M,821-431-2474,,Medium,N/A,warning,5,22120.59.0,No,Incident at 7594 Sunset Blvd. Officer responded at scene.
INC003266,Larceny,Southeast  ,Centerville,FL,4683 Park Rd,33.211288,-107.742825,2024-09-11 13:45:34,OFF0120,David,Anderson,1521,SUS00509,Ashley,Jackson,49,,white,VIC00205,Karen,Garcia,73,N/A,459-781-6600,Firearm,MEDIUM,,N/A,5,17875.83,,
INC001693,Drug Offence, Northwest,Hillcrest,IL,4264 Park Rd,28.500482,-95.198064,2024-07-18 17:14:24,OFF0026,  Nancy  ,Wilson,1229,SUS00634,John,White,44,Unknown,White,VIC00717,John,Anderson,46,f,714-699-5290,Pistol,Low,closed,Case Dismissed,5,,1,
